sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
她的文章表明，女性有可能公开从事政治活动，而等其他女性作家则效仿她。,"她的文章表明,女性有可能公开从事政治活动,而等其他女性作家则效仿她。","她的文章表明,女性有可能公开从事政治活动,而等其他女性作家则效仿她。",她的文章表明 女性有可能公开从事政治活动 而等其他女性作家则效仿她,她的文章表明 女性有可能公开从事政治活动 而等其他女性作家则效仿她,她的文章表明 女性有可能公开从事政治活动 而等其他女性作家则效仿她,3950.6493270397186
担任香港伟确投资集团董事长。,担任香港委确投资集团董事长,担任香港委确投资集团董事长,担任香港伟确投资集团董事长,担任香港委确投资集团董事长,担任香港委确投资集团董事长,3950.6493270397186
明治时期是松山开始近代化的时代。,明治时期是松山开始近代化的时代,明治时期是松山开始近代化的时代,明治时期是松山开始近代化的时代,明治时期是松山开始近代化的时代,明治时期是松山开始近代化的时代,3950.6493270397186
制药工业是敦化的支柱产业之一。,制药工业是敦化的支柱产业之一,制药工业是敦化的支柱产业之一,制药工业是敦化的支柱产业之一,制药工业是敦化的支柱产业之一,制药工业是敦化的支柱产业之一,3950.6493270397186
克里斯托弗二世。,克里斯托弗二世,克里斯托弗二世,克里斯托弗二世,克里斯托弗二世,克里斯托弗二世,3950.6493270397186
商朝已经出现信史。,商朝已经出现信使,商朝已经出现信使,商朝已经出现信史,商朝已经出现信使,商朝已经出现信使,3950.6493270397186
雷诺还在上学的时候他的父母就去世了。,雷诺还在上学的时候她的父母就去世了,雷诺还在上学的时候她的父母就去世了,雷诺还在上学的时候他的父母就去世了,雷诺还在上学的时候她的父母就去世了,雷诺还在上学的时候她的父母就去世了,3950.6493270397186
同年废除。,童年废除,童年废除,同年废除,童年废除,童年废除,3950.6493270397186
当地相传是由圣伯多禄开教。,当地相传是由圣博多禄开教,当地相传是由圣博多禄开教,当地相传是由圣伯多禄开教,当地相传是由圣博多禄开教,当地相传是由圣博多禄开教,3950.6493270397186
盈盈是西非人。,盈盈是西非人,盈盈是西非人,盈盈是西非人,盈盈是西非人,盈盈是西非人,3950.6493270397186
他在此前曾担任过参议院的发言人。,他在此前曾担任过参议院的发言人,他在此前曾担任过参议院的发言人,他在此前曾担任过参议院的发言人,他在此前曾担任过参议院的发言人,他在此前曾担任过参议院的发言人,3950.6493270397186
小区仿银杏蟹为扇蟹科仿银杏蟹属的动物。,小区仿营性蟹为扇蟹科仿营性蟹属的动物,小区仿营性蟹为扇蟹科仿营性蟹属的动物,小区仿银杏蟹为扇蟹科仿银杏蟹属的动物,小区仿营性蟹为扇蟹科仿营性蟹属的动物,小区仿营性蟹为扇蟹科仿营性蟹属的动物,3950.6493270397186
他喜爱打保龄球。,他喜爱打保龄球,他喜愛打保齡球,他喜爱打保龄球,他喜爱打保龄球,他喜愛打保齡球,3950.6493270397186
胡璧城是光绪丁酉科举人。,湖碧城市光绪丁有科举人,湖碧城市光绪丁有科举人,胡璧城是光绪丁酉科举人,湖碧城市光绪丁有科举人,湖碧城市光绪丁有科举人,3950.6493270397186
渐渐长大,渐渐长大,渐渐长大,渐渐长大,渐渐长大,渐渐长大,3950.6493270397186
他是香港本土培养的第一代有卓越成就的画家之一。,他是香港本土培养的第一代有卓越成就的画家之一,他是香港本土培养的第一代有卓越成就的画家之一,他是香港本土培养的第一代有卓越成就的画家之一,他是香港本土培养的第一代有卓越成就的画家之一,他是香港本土培养的第一代有卓越成就的画家之一,3950.6493270397186
大众金融控股旗下的大众财务有限公司。,大众金融控股旗下的大众财务有限公司,大众金融控股旗下的大众财务有限公司,大众金融控股旗下的大众财务有限公司,大众金融控股旗下的大众财务有限公司,大众金融控股旗下的大众财务有限公司,3950.6493270397186
他是国防军内的抵抗组织核心人员。,他是国防军内的抵抗组织核心人员,他是国防军内的抵抗组织核心人员,他是国防军内的抵抗组织核心人员,他是国防军内的抵抗组织核心人员,他是国防军内的抵抗组织核心人员,3950.6493270397186
中国文化部部长沈雁冰题写刊名。,中国文化部部长沈彦斌提携看明,中国文化部部长沈彦斌提携看明,中国文化部部长沈雁冰题写刊名,中国文化部部长沈彦斌提携看明,中国文化部部长沈彦斌提携看明,3950.6493270397186
藏外文献是指巴利三藏结集后各种巴利语佛教典籍。,藏外文献是指巴黎三藏结局后各种巴黎语佛教典籍,藏外文献是指巴黎三藏结局后各种巴黎语佛教典籍,藏外文献是指巴利三藏结集后各种巴利语佛教典籍,藏外文献是指巴黎三藏结局后各种巴黎语佛教典籍,藏外文献是指巴黎三藏结局后各种巴黎语佛教典籍,3950.6493270397186
康德在本书中主要探讨了道德哲学的问题。,康德在本书中主要探讨了道德哲学的问题,康德在本书中主要探讨了道德哲学的问题,康德在本书中主要探讨了道德哲学的问题,康德在本书中主要探讨了道德哲学的问题,康德在本书中主要探讨了道德哲学的问题,3950.6493270397186
庄也不向吴之荣行贿。,庄业不像吴志荣行贿,庄业不像吴志荣行贿,庄也不向吴之荣行贿,庄业不像吴志荣行贿,庄业不像吴志荣行贿,3950.6493270397186
一些人则是被俘虏后遭到处决。,一些人则是被俘虏后遭到处决,一些人则是被俘虏后遭到处决,一些人则是被俘虏后遭到处决,一些人则是被俘虏后遭到处决,一些人则是被俘虏后遭到处决,3950.6493270397186
可煎汤内服或外洗或捣烂外敷。,可监控内服或外洗或捣烂外敷,可监控内服或外洗或捣烂外敷,可煎汤内服或外洗或捣烂外敷,可监控内服或外洗或捣烂外敷,可监控内服或外洗或捣烂外敷,3950.6493270397186
第一部前半段的剧情。,第一部前半段的剧情,第一部前半段的剧情,第一部前半段的剧情,第一部前半段的剧情,第一部前半段的剧情,3950.6493270397186
他们都十分高兴,他们都十分高兴,他们都十分高兴,他们都十分高兴,他们都十分高兴,他们都十分高兴,3950.6493270397186
到底在哪里搭,到底在哪里的?,到底在哪里的?,到底在哪里搭,到底在哪里的,到底在哪里的,3950.6493270397186
甘泉作为县名曾短暂在扬州地区恢复。,"甘泉作为县民,曾短暂在扬州地区恢复。","甘泉作为县民,曾短暂在扬州地区恢复。",甘泉作为县名曾短暂在扬州地区恢复,甘泉作为县民 曾短暂在扬州地区恢复,甘泉作为县民 曾短暂在扬州地区恢复,3950.6493270397186
是一座具有现代建筑特征的洋房。,是一座具有现代建筑特征的洋房,是一座具有现代建筑特征的洋房,是一座具有现代建筑特征的洋房,是一座具有现代建筑特征的洋房,是一座具有现代建筑特征的洋房,3950.6493270397186
个性温和。,个性温和,个性温和,个性温和,个性温和,个性温和,3950.6493270397186
属赣州路。,阻干周路,阻干周路,属赣州路,阻干周路,阻干周路,3950.6493270397186
也称作福禄人。,也称作俘虏人,也称作俘虏人,也称作福禄人,也称作俘虏人,也称作俘虏人,3950.6493270397186
首府塔克拉利亚。,蛇斧塔克拉尼亚,蛇斧塔克拉尼亚,首府塔克拉利亚,蛇斧塔克拉尼亚,蛇斧塔克拉尼亚,3950.6493270397186
恋尿布是指在生理上并无排泄上的疾病问题或障碍却有使用尿布的需求或习惯的现象。,念尿布是指在身体上并无排泄上的疾病问题或障碍却有使用尿布的需求或习惯的现象,念尿布是指在身体上并无排泄上的疾病问题或障碍却有使用尿布的需求或习惯的现象,恋尿布是指在生理上并无排泄上的疾病问题或障碍却有使用尿布的需求或习惯的现象,念尿布是指在身体上并无排泄上的疾病问题或障碍却有使用尿布的需求或习惯的现象,念尿布是指在身体上并无排泄上的疾病问题或障碍却有使用尿布的需求或习惯的现象,3950.6493270397186
鸟苷经过磷酸化之后可变成鸟苷单磷酸。,"鸟肝经过磷酸化后,可变成鸟肝单磷酸","鸟肝经过磷酸化后,可变成鸟肝单磷酸",鸟苷经过磷酸化之后可变成鸟苷单磷酸,鸟肝经过磷酸化后 可变成鸟肝单磷酸,鸟肝经过磷酸化后 可变成鸟肝单磷酸,3950.6493270397186
县治森特维尔。,限制生特维尔,限制生特维尔,县治森特维尔,限制生特维尔,限制生特维尔,3950.6493270397186
没有设置自动售票机等设备。,Mail设置自动售票机等设备,Mail設置自動售票機等設備,没有设置自动售票机等设备,mail设置自动售票机等设备,mail設置自動售票機等設備,3950.6493270397186
最终三家航空公司接受了三引擎的提议。,最终三家航空公司接受了三眼前的提议,最终三家航空公司接受了三眼前的提议,最终三家航空公司接受了三引擎的提议,最终三家航空公司接受了三眼前的提议,最终三家航空公司接受了三眼前的提议,3950.6493270397186
普兰吉。,赴南极,赴南极,普兰吉,赴南极,赴南极,3950.6493270397186
但她的作品也遭到了部分读者的斥责与不满。,但他的作品也遭到了部分读者的斥责与不满,但他的作品也遭到了部分读者的斥责与不满,但她的作品也遭到了部分读者的斥责与不满,但他的作品也遭到了部分读者的斥责与不满,但他的作品也遭到了部分读者的斥责与不满,3950.6493270397186
阿尔图纳是美国艾奥瓦州波尔克县的一个城市。,阿尔多纳是美国爱奥瓦州波尔克县的一个城市,阿尔多纳是美国爱奥瓦州波尔克县的一个城市,阿尔图纳是美国艾奥瓦州波尔克县的一个城市,阿尔多纳是美国爱奥瓦州波尔克县的一个城市,阿尔多纳是美国爱奥瓦州波尔克县的一个城市,3950.6493270397186
所以各个体都能都能依照领导人的意思行动。,"各位哥哥,请都能依照领导人的意思行动。","各位哥哥,请都能依照领导人的意思行动。",所以各个体都能都能依照领导人的意思行动,各位哥哥 请都能依照领导人的意思行动,各位哥哥 请都能依照领导人的意思行动,3950.6493270397186
来到地球后爱上了地球的大自然。,来到地球后爱上了地球的大自然,来到地球后爱上了地球的大自然,来到地球后爱上了地球的大自然,来到地球后爱上了地球的大自然,来到地球后爱上了地球的大自然,3950.6493270397186
各式各样的塔帕斯组合起来甚至可以成为一顿完整的正餐。,各式各样的塔巴斯祖国起来甚至可以成为一顿完整的正餐,各式各样的塔巴斯祖国起来甚至可以成为一顿完整的正餐,各式各样的塔帕斯组合起来甚至可以成为一顿完整的正餐,各式各样的塔巴斯祖国起来甚至可以成为一顿完整的正餐,各式各样的塔巴斯祖国起来甚至可以成为一顿完整的正餐,3950.6493270397186
后加右都御史。,厚加又多玉石,厚加又多玉石,后加右都御史,厚加又多玉石,厚加又多玉石,3950.6493270397186
第二战由金李对抗波里斯。,第二战友军与对抗波里斯,第二戰友軍與對抗波里斯,第二战由金李对抗波里斯,第二战友军与对抗波里斯,第二戰友軍與對抗波里斯,3950.6493270397186
首任校长德本康夫人。,所任校长 德文康夫人,所任校长 德文康夫人,首任校长德本康夫人,所任校长 德文康夫人,所任校长 德文康夫人,3950.6493270397186
